Date,Year,Month,Exchange_Rate,YoY_Change,Rolling_Avg,Exchange_Rate_Winsorized,Exchange_Rate_Change
1995-05-01,1995,5,49.95684,117.50626960194649,49.784609930555554,49.95684,0.4393191327493273
1995-06-01,1995,6,50.26801,118.04463433677452,49.84396909722222,50.26801,0.622877668003019
1995-07-01,1995,7,50.80225,110.48330295867102,49.970506597222226,50.80225,1.0627832691208594
1995-08-01,1995,8,51.471,112.12908012743692,50.13505576388889,51.471,1.3163787036991392
1995-09-01,1995,9,52.36171,114.6851578603807,50.372031597222225,52.36171,1.730508441646772
1995-10-01,1995,10,52.7165,115.97156787316041,50.65005159722222,52.7165,0.6775752739931473
1995-11-01,1995,11,53.41154,117.1818810318864,50.99032993055556,53.41154,1.3184486830498887
1995-12-01,1995,12,54.0092,118.54570469868268,51.346304930555554,54.0092,1.1189716679204542
1996-01-01,1996,1,55.2714441666667,117.27762417863272,51.68129284722222,55.2714441666667,2.337091026467153
1996-02-01,1996,2,54.1842,114.52292343869361,52.01256868055555,54.1842,-1.9670992554278177
1996-03-01,1996,3,54.16087,115.30000795894817,52.36265784722223,54.16087,-0.043056832065424544
1996-04-01,1996,4,54.19921,115.73542173369961,52.734397847222226,54.19921,0.07078911398579191
1996-05-01,1996,5,54.40711,116.31325541572495,53.10525368055556,54.40711,0.38358492679138045
1996-06-01,1996,6,54.969,118.42565365969962,53.497002847222234,54.969,1.0327510503682191
1996-07-01,1996,7,55.50312,120.13691350573659,53.888742013888894,55.50312,0.9716749440593864
1996-08-01,1996,8,55.80194,120.78792435786929,54.249653680555554,55.80194,0.5383841484947194
1996-09-01,1996,9,56.1955,119.59087179086399,54.56913618055555,56.1955,0.705280139005926
1996-10-01,1996,10,56.526,118.33140208574741,54.88659451388889,56.526,0.5881253837050959
1996-11-01,1996,11,56.51298,116.8571757482732,55.14504784722223,56.51298,-0.02303364823268428
1996-12-01,1996,12,56.6429,116.18602343422006,55.364522847222226,56.6429,0.22989408804843237
1997-01-01,1997,1,58.994605,117.19070044536988,55.674786250000004,58.994605,4.151808964583381
1997-02-01,1997,2,57.39342,116.67706131078224,55.942221249999996,57.39342,-2.714121062425967
1997-03-01,1997,3,57.78225,115.38038617173774,56.244002916666666,57.78225,0.6774818437374819
1997-04-01,1997,4,58.41171,115.52545937569181,56.59504458333333,58.41171,1.0893656789065842
1997-05-01,1997,5,58.7972,114.6039856923863,56.96088541666666,58.7972,0.6599532867638924
1997-06-01,1997,6,58.968,115.05470459518601,57.29413541666667,58.968,0.2904900233344554
1997-07-01,1997,7,59.19398,116.66110318863367,57.60170708333333,59.19398,0.3832247998914573
1997-08-01,1997,8,59.50362,117.44425361657025,57.91018041666667,59.50362,0.523093733518154
1997-09-01,1997,9,59.67237,117.67115343319729,58.19991958333333,59.67237,0.28359619129054714
1997-10-01,1997,10,59.93962,118.7497536586256,58.48438791666667,59.93962,0.44786221830974693
1997-11-01,1997,11,60.32909,119.91430029526482,58.802397083333325,60.32909,0.6497705524326047
1997-12-01,1997,12,61.0235,122.66474494636212,59.167447083333336,61.0235,1.1510367552369782
1998-01-01,1998,1,64.4501183333333,130.03659044469492,59.62207319444445,64.4501183333333,5.615243854143559
1998-02-01,1998,2,61.82567,124.15223696613734,59.99142736111111,61.82567,-4.072061310670916
1998-03-01,1998,3,61.8925,124.17508783367741,60.33394819444444,61.8925,0.10809425922921889
1998-04-01,1998,4,62.6102,125.43549490512369,60.683822361111105,62.6102,1.1595912267237551
1998-05-01,1998,5,61.1103,118.86859353175029,60.87658069444444,61.1103,-2.395616049781024
1998-06-01,1998,6,64.8976,132.2665616918602,61.37071402777778,64.8976,6.197482257491771
1998-07-01,1998,7,65.6155,133.92335115864523,61.90584069444444,65.6155,1.1062042355957757
1998-08-01,1998,8,66.2642,135.19628025839427,62.4692223611111,66.2642,0.98863835526668
1998-09-01,1998,9,66.0648,133.60135780205792,63.0019248611111,66.0648,-0.30091663371775157
1998-10-01,1998,10,66.1519,132.97844615059523,63.51961486111111,66.1519,0.1318402538113883
1998-11-01,1998,11,67.4708,137.08904350270578,64.1147573611111,67.4708,1.9937446996987296
1998-12-01,1998,12,68.0185,138.49403927068727,64.69767402777778,68.0185,0.8117585681509665
1999-01-01,1999,1,70.63545,139.89149169206735,65.21311833333333,70.63545,3.8474091607430427
1999-02-01,1999,2,69.0135,140.91004293643311,65.81210416666666,69.0135,-2.2962266114253005
1999-03-01,1999,3,69.4894,141.6014185383492,66.44517916666668,69.4894,0.6895752280350997
1999-04-01,1999,4,69.4819,140.56330713568533,67.01782083333335,69.4819,-0.010793013035093058
1999-05-01,1999,5,70.339,142.7324176961833,67.78687916666667,70.339,1.2335586677969301
1999-06-01,1999,6,71.0478,143.71501097694838,68.29939583333334,71.0478,1.007691323447868
1999-07-01,1999,7,71.5107,143.42410729482248,68.7906625,71.5107,0.6515331931460366
1999-08-01,1999,8,71.5369,141.4421681460731,69.23005416666668,71.5369,0.036637873772749074
1999-09-01,1999,9,71.722,139.9531615925058,69.7014875,71.722,0.2587475834149755
1999-10-01,1999,10,71.4374,135.54156088232384,70.14194583333334,71.4374,-0.3968099049106222
1999-11-01,1999,11,71.736,135.18457806045507,70.49737916666668,71.736,0.41798833664159485
1999-12-01,1999,12,71.8018,134.462513061651,70.81265416666666,71.8018,0.09172521467601946
2000-01-01,2000,1,77.0051166666667,142.10306512506526,71.34345972222222,77.0051166666667,7.246777471688315
2000-02-01,2000,2,73.2778,137.5832441720974,71.69881805555555,73.2778,-4.840349353408802
2000-03-01,2000,3,73.54229999999998,138.17825565955238,72.03655972222222,73.54229999999998,0.3609551596799987
2000-04-01,2000,4,73.65959999999998,138.20327911263456,72.38470138888889,73.65959999999998,0.15950004283249442
2000-05-01,2000,5,74.4513,140.35932203389828,72.72739305555555,74.4513,1.0748089862014254
2000-06-01,2000,6,78.5447,152.58779264214047,73.35213472222222,78.5447,5.498090698214808
2000-07-01,2000,7,78.6841,147.58220320317173,73.94991805555556,78.6841,0.17747855679630664
2000-08-01,2000,8,78.28159999999998,141.11128222502845,74.51197638888888,78.28159999999998,-0.511539180088505
2000-09-01,2000,9,78.73009999999998,138.8148754815421,75.09598472222221,78.73009999999998,0.5729315701263005
2000-10-01,2000,10,79.39619999999998,140.77695223654274,75.75921805555555,79.39619999999998,0.8460550666136601
2000-11-01,2000,11,80.5548,144.30534073332728,76.49411805555555,80.5548,1.4592637934813357
2000-12-01,2000,12,82.15229999999998,148.96145220922477,77.35665972222222,82.15229999999998,1.983122048592989
2001-01-01,2001,1,89.3830133333333,147.96184619652553,78.3881511111111,89.3830133333333,8.801595735400358
2001-02-01,2001,2,86.97578,162.78258505045625,79.52964944444444,86.97578,-2.6931664569822433
2001-03-01,2001,3,85.8109,156.84965129156816,80.55203277777777,85.8109,-1.3393153818223813
2001-04-01,2001,4,87.88339999999998,158.48058823529408,81.73734944444443,87.88339999999998,2.415194340112947
2001-05-01,2001,5,90.68157,165.6790401968827,83.08987194444444,90.68157,3.1839573798920107
2001-06-01,2001,6,90.6816,164.4626556621657,84.10128027777778,90.6816,3.308279732383568e-05
2001-07-01,2001,7,90.264,159.80485277609878,85.06627194444444,90.264,-0.46051238619522206
2001-08-01,2001,8,89.92619999999998,147.60779778622165,86.03665527777777,89.92619999999998,-0.37423557564478793
2001-09-01,2001,9,90.17537,128.5003294141496,86.99042777777777,90.17537,0.27708276342157667
2001-10-01,2001,10,90.84963,127.124075,87.94488027777777,90.84963,0.7477208022545367
2001-11-01,2001,11,92.55381,131.384525,88.94479777777777,92.55381,1.8758249208059352
2001-12-01,2001,12,93.1317,132.82925,89.85974777777777,93.1317,0.6243827239526878
2002-01-01,2002,1,95.662065,138.7795821156304,90.38300208333332,95.662065,2.716974993476984
2002-02-01,2002,2,93.53887,133.847175,90.92992625,93.53887,-2.2194743548552887
2002-03-01,2002,3,94.63846,136.59615,91.66555625,94.63846,1.1755433864018228
2002-04-01,2002,4,95.92947,139.82367499999998,92.33606208333333,95.92947,1.3641494166325208
2002-05-01,2002,5,96.16359,140.40897499999997,92.79289708333333,96.16359,0.24405430364622394
2002-06-01,2002,6,96.21743,140.54357499999998,93.25421625,96.21743,0.055987926407485844
2002-07-01,2002,7,96.15255,140.38137500000002,93.74492875,96.15255,-0.06743061002563167
2002-08-01,2002,8,96.2596,140.76336259723368,94.27271208333333,96.2596,0.11133350077559001
2002-09-01,2002,9,96.16549,140.8110632543697,94.77188875,96.16549,-0.09776687208340462
2002-10-01,2002,10,96.28888,139.07259906644157,95.22515958333334,96.28888,0.12831006216471597
2002-11-01,2002,11,96.50475,139.2521568821896,95.55440458333334,96.50475,0.22418995838355826
2002-12-01,2002,12,96.70245,140.38592522621062,95.85196708333335,96.70245,0.20486038252003347
2003-01-01,2003,1,96.5209508333333,133.30300045522475,95.92354090277779,96.5209508333333,-0.18768828159647644
2003-02-01,2003,2,96.86147,138.78678138250663,96.20042423611112,96.86147,0.35279300890298515
2003-03-01,2003,3,96.93052,137.9889513614378,96.39142923611111,96.93052,0.07128737567168031
2003-04-01,2003,4,96.98083,137.65151440893942,96.47904256944445,96.98083,0.05190315702421344
2003-05-01,2003,5,97.2128,137.23747468091858,96.5664767361111,97.2128,0.2391916010617834
2003-06-01,2003,6,97.2303,136.03024712336747,96.65088256944443,97.2303,0.018001744626228167
2003-07-01,2003,7,97.1402,135.59991268705582,96.73318673611111,97.1402,-0.09266658644476733
2003-08-01,2003,8,96.96794,132.31974891588206,96.79221506944442,96.96794,-0.17733132112142114
2003-09-01,2003,9,95.45605,127.75350734873068,96.73309506944445,95.45605,-1.5591648126174418
2003-10-01,2003,10,94.5121,124.2067182236561,96.58503006944444,94.5121,-0.9888844132980634
2003-11-01,2003,11,95.7769,126.07553404933314,96.52437590277776,95.7769,1.3382413468751464
2003-12-01,2003,12,96.4144,126.7880413050126,96.5003717361111,96.4144,0.665609348391949
2004-01-01,2004,1,101.1944575,130.88141297124943,96.889830625,101.1944575,4.957825283360151
2004-02-01,2004,2,98.54586,130.12367185858068,97.03019645833332,98.54586,-2.6173345511536494
2004-03-01,2004,3,97.4523,126.04448877342733,97.073678125,97.4523,-1.1096965412854543
2004-04-01,2004,4,98.02625,125.9346117500634,97.16079645833334,98.02625,0.5889548014772483
2004-05-01,2004,5,98.8526,126.66376226726585,97.29744645833334,98.8526,0.8429884852271696
2004-06-01,2004,6,100.76352,129.38335458022217,97.59188145833332,100.76352,1.933100393919851
2004-07-01,2004,7,102.84611,133.56068038334016,98.06737395833333,102.84611,2.0668094961351136
2004-08-01,2004,8,103.404,134.2530922930542,98.60371229166667,103.404,0.5424512409851978
2004-09-01,2004,9,103.24406999999998,133.3410251774171,99.25271395833333,103.24406999999998,-0.15466519670420675
2004-10-01,2004,10,103.82137,133.65824949924607,100.02848645833332,103.82137,0.559160443791118
2004-11-01,2004,11,104.66500000000002,134.94354530965907,100.76916145833333,104.66500000000002,0.8125783737972458
2004-12-01,2004,12,104.80537,132.69139996225618,101.46840895833333,104.80537,0.13411360053501298
2005-01-01,2005,1,100.498051666667,107.97504927043474,101.41037513888891,100.498051666667,-4.1098259882418215
2005-02-01,2005,2,99.39267,113.59609309522271,101.48094263888892,99.39267,-1.0999035785622446
2005-03-01,2005,3,99.44302,111.3785099372941,101.64683597222226,99.44302,0.050657659161390534
2005-04-01,2005,4,99.72422,108.4274965514359,101.78833347222225,99.72422,0.28277500019608937
2005-05-01,2005,5,99.86022,107.73139345728677,101.8723018055556,99.86022,0.13637609800307704
2005-06-01,2005,6,99.994,116.22802180574206,101.80817513888893,99.994,0.13396725943524146
2005-07-01,2005,7,100.3005,105.40543307973498,101.59604097222227,100.3005,0.3065183911034719
2005-08-01,2005,8,100.77839,105.5108079448591,101.37724013888892,100.77839,0.4764582429798381
2005-09-01,2005,9,101.39109999999998,106.54461673850864,101.22282597222225,101.39109999999998,0.6079775634438844
2005-10-01,2005,10,101.52500000000002,106.43302440393168,101.03146180555558,101.52500000000002,0.13206287336859912
2005-11-01,2005,11,101.8997,106.6181257957305,100.80102013888893,101.8997,0.3690716572272601
2005-12-01,2005,12,102.0258,106.15929011845506,100.56938930555559,102.0258,0.1237491376324007
2006-01-01,2006,1,103.914445833333,110.28867332668027,100.85408881944443,103.914445833333,1.8511453312132886
2006-02-01,2006,2,102.19475,107.01024976198674,101.08759548611107,102.19475,-1.6549150789787248
2006-03-01,2006,3,102.67898,108.77264538796555,101.35725881944443,102.67898,0.47383060284407197
2006-04-01,2006,4,102.66311,108.79896437549323,101.60216631944441,102.66311,-0.01545593849879845
2006-05-01,2006,5,102.33710000000002,107.61317206373424,101.80857298611107,102.33710000000002,-0.31755320874263804
2006-06-01,2006,6,103.51179999999998,108.87970505915563,102.10172298611108,103.51179999999998,1.1478730587440422
2006-07-01,2006,7,103.98309999999998,110.98839781023374,102.4086063194444,103.98309999999998,0.455310409054821
2006-08-01,2006,8,103.78162,109.67504511943393,102.65887548611107,103.78162,-0.1937622555972851
2006-09-01,2006,9,102.49276,106.98081505715096,102.75068048611108,102.49276,-1.2418962047422322
2006-10-01,2006,10,105.5861,113.82248696138903,103.08910548611108,105.5861,3.018105864258125
2006-11-01,2006,11,107.73999999999998,118.41461881844455,103.57579715277774,107.73999999999998,2.039946545994198
2006-12-01,2006,12,107.87309999999998,116.88484543855236,104.06307215277775,107.87309999999998,0.1235381473918773
2007-01-01,2007,1,110.623233333333,115.84351847821486,104.62213777777775,110.623233333333,2.549415316082526
2007-02-01,2007,2,108.6992,116.49393165234288,105.16417527777776,108.6992,-1.7392669472383382
2007-03-01,2007,3,109.3437,118.8633661463817,105.71956861111107,109.3437,0.5929206470700832
2007-04-01,2007,4,109.4028,119.95672150633125,106.28120944444441,109.4028,0.05404975320937311
2007-05-01,2007,5,110.85169999999998,121.89493971195931,106.99075944444441,110.85169999999998,1.3243719539170584
2007-06-01,2007,6,110.9666,120.74993619202354,107.61199277777774,110.9666,0.10365199631581223
2007-07-01,2007,7,111.6639,119.80109148708964,108.25205944444441,111.6639,0.6283872804970114
2007-08-01,2007,8,112.11109999999998,117.81410891570006,108.94618277777776,112.11109999999998,0.40048753446726426
2007-09-01,2007,9,113.33880000000002,116.45358793668126,109.85001944444441,113.33880000000002,1.0950744395515244
2007-10-01,2007,10,113.0575,114.46321360484859,110.47263611111107,113.0575,-0.24819391064667684
2007-11-01,2007,11,110.5076,106.89835941820812,110.70326944444442,110.5076,-2.2554010127590063
2007-12-01,2007,12,109.07510000000002,101.95651851906717,110.80343611111108,109.07510000000002,-1.2962909338362083
2008-01-01,2008,1,108.33376271929798,96.00313390152434,110.61264689327483,108.33376271929798,-0.6796576677005506
2008-02-01,2008,2,107.8736,99.0868186666962,110.54384689327482,107.8736,-0.42476390346590787
2008-03-01,2008,3,107.73260000000002,98.9122405160774,110.4095885599415,107.73260000000002,-0.13070853294965268
2008-04-01,2008,4,107.8082,98.91101733770657,110.27670522660816,107.8082,0.07017374499453943
2008-05-01,2008,5,107.79170000000002,98.12061328013932,110.02170522660816,107.79170000000002,-0.01530495824990652
2008-06-01,2008,6,107.8152,96.13818697811493,109.7590885599415,107.8152,0.02180130752180709
2008-07-01,2008,7,107.6463,93.94639436485733,109.4242885599415,107.6463,-0.1566569463303913
2008-08-01,2008,8,107.75190000000002,93.0970500308771,109.06102189327483,107.75190000000002,0.09809905217366133
2008-09-01,2008,9,107.86539999999998,91.94668612255425,108.60490522660815,107.86539999999998,0.10533456950638787
2008-10-01,2008,10,108.0732,91.19201783250183,108.18954689327484,108.0732,0.19264750327725455
2008-11-01,2008,11,110.005952631579,94.65608189760832,108.14774294590642,110.005952631579,1.7883736500621916
2008-12-01,2008,12,111.38979999999998,96.65271375582816,108.34063461257307,111.38979999999998,1.257974987095123
2009-01-01,2009,1,114.944783333333,94.83948292107898,108.891552997076,114.944783333333,3.191480129538826
2009-02-01,2009,2,113.9198,98.48930417459005,109.395402997076,113.9198,-0.8917180089509813
2009-03-01,2009,3,114.2578,97.73857888884562,109.93916966374267,114.2578,0.2966999590940267
2009-04-01,2009,4,117.3699,100.9355658308925,110.735977997076,117.3699,2.7237527766156955
2009-05-01,2009,5,116.9212,98.85504751926963,111.49676966374267,116.9212,-0.38229563116267684
2009-06-01,2009,6,114.90309999999998,94.85670194003524,112.087427997076,114.90309999999998,-1.7260342863398725
2009-07-01,2009,7,114.9053,94.11653009309391,112.69234466374267,114.9053,0.0019146567847405649
2009-08-01,2009,8,114.86109999999998,93.03212140706731,113.28477799707599,114.86109999999998,-0.038466458901387224
2009-09-01,2009,9,114.798,92.38049368577114,113.86249466374267,114.798,-0.054935918252552174
2009-10-01,2009,10,114.8036,91.53207844827847,114.42336133040932,114.8036,0.004878133765395809
2009-11-01,2009,11,114.5094,89.80793511057435,114.79864861111109,114.5094,-0.25626374085830905
2009-12-01,2009,12,114.34520000000002,87.37896056437278,115.04493194444443,114.34520000000002,-0.14339434142522922
2010-01-01,2010,1,113.064480448821,75.42943810290042,114.88824003740176,113.064480448821,-1.120046623014359
2010-02-01,2010,2,114.536115789474,85.25657027165899,114.93959968652457,114.536115789474,1.3015894424236452
2010-03-01,2010,3,114.182495454545,84.48518876203903,114.93332430773665,114.182495454545,-0.30874133673169935
2010-04-01,2010,4,113.8848,81.89496280158824,114.64289930773667,113.8848,-0.2607189949386912
2010-05-01,2010,5,113.7418,86.1254158464285,114.37794930773667,113.7418,-0.12556548371688292
2010-06-01,2010,6,113.61490999999998,75.06796861517219,114.27060014107,113.61490999999998,-0.11155969045681946
2010-07-01,2010,7,113.059686363636,72.30637023818458,114.11679900470632,113.059686363636,-0.4886890605854233
2010-08-01,2010,8,112.449395238095,69.69856308247135,113.91582360788091,112.449395238095,-0.539795523205433
2010-09-01,2010,9,112.47454,70.2488163136799,113.72220194121427,112.47454,0.0223609578795525
2010-10-01,2010,10,111.792485,68.99361167252944,113.47127569121426,111.792485,-0.6064083480581517
2010-11-01,2010,11,111.58126,65.37711128369608,113.22726402454758,111.58126,-0.1889438274853661
2010-12-01,2010,12,111.10433636363598,63.34429069096785,112.95719205485058,111.10433636363598,-0.42742270195194054
2011-01-01,2011,1,110.565207851396,56.52934588991221,112.74891933839848,110.565207851396,-0.48524524774213873
2011-02-01,2011,2,110.965,60.78738217884909,112.45132635594234,110.965,0.36158946957467464
2011-03-01,2011,3,110.35885,58.81393421154881,112.13268923473026,110.35885,-0.5462533231199052
2011-04-01,2011,4,110.289694117647,58.73154608271651,111.83309707786749,110.289694117647,-0.0626645550882432
2011-05-01,2011,5,109.816573684211,56.12472978605183,111.50599488488508,109.816573684211,-0.4289797312624022
2011-06-01,2011,6,109.593280952381,54.25288461061568,111.17085913091682,109.593280952381,-0.20333245186842097
2011-07-01,2011,7,109.502436842105,53.12734575679583,110.87442167078923,109.502436842105,-0.08289204364222424
2011-08-01,2011,8,109.79895,53.485753506232456,110.65355123428134,109.79895,0.2707822459901532
2011-09-01,2011,9,110.135968181818,53.55953289341904,110.45867024943283,110.135968181818,0.30694117003668975
2011-10-01,2011,10,110.191642105263,54.249233742077685,110.3252666748714,110.191642105263,0.050550173902408346
2011-11-01,2011,11,111.33302999999998,55.19826865172295,110.30458084153808,111.33302999999998,1.0358207509482797
2011-12-01,2011,12,113.899733333333,58.63074927555159,110.53753058901282,113.899733333333,2.305428436945456
2012-01-01,2012,1,127.60335350681,65.70762961007996,111.95737606029734,127.60335350681,12.031301366942348
2012-02-01,2012,2,117.232261111111,59.98332525145542,112.47964781955658,117.232261111111,-8.127601752367353
2012-03-01,2012,3,125.515242857143,70.67081510524287,113.74268055765184,125.515242857143,7.065445695175576
2012-04-01,2012,4,128.65765,74.66514887400966,115.27334354784792,128.65765,2.5036059934438137
2012-05-01,2012,5,129.377880952381,73.7751804903084,116.90345248686208,129.377880952381,0.5598042187005658
2012-06-01,2012,6,132.04018,68.10832557766466,118.774027407497,132.04018,2.057769866086212
2012-07-01,2012,7,132.869180952381,68.86407921343827,120.72125608335334,132.869180952381,0.6278399138663682
2012-08-01,2012,8,132.070847619048,68.71250411213879,122.57724755160733,132.070847619048,-0.6008416154977936
2012-09-01,2012,9,131.78463,67.38786055142828,124.3813027031225,131.78463,-0.21671521324191367
2012-10-01,2012,10,129.111859090909,62.61717700709737,125.95798745192633,129.111859090909,-2.028135533780373
2012-11-01,2012,11,130.33471,61.796329951784365,127.54146078525967,130.33471,0.9471251654969759
2012-12-01,2012,12,128.346194736842,56.229581809446636,128.7453325688854,128.346194736842,-1.5256989202323878
2013-01-01,2013,1,129.069030932888,44.39995489025961,128.86747235439194,129.069030932888,0.563192541491464
2013-02-01,2013,2,126.702588888889,45.67571442174936,129.65666633587344,126.702588888889,-1.8334700639609625
2013-03-01,2013,3,126.81498421052602,47.78423744597249,129.764978115322,126.81498421052602,0.08870799138571694
2013-04-01,2013,4,126.02996,43.405876422623656,129.54600394865534,126.02996,-0.619031114826929
2013-05-01,2013,5,126.306761904762,39.286033429683684,129.29007736135375,126.306761904762,0.21963182783046875
2013-06-01,2013,6,127.8065,40.93983785023643,128.9372706946871,127.8065,1.1873775185281321
2013-07-01,2013,7,131.0099,45.140809181955156,128.78233061532202,131.0099,2.5064452903412526
2013-08-01,2013,8,131.82826,46.59605320807509,128.76211498040132,131.82826,0.6246550833181486
2013-09-01,2013,9,132.469,46.90153198151557,128.81914581373465,132.469,0.48604146030599704
2013-10-01,2013,10,131.096552380952,44.30059030614875,128.98453692123826,131.096552380952,-1.0360519208629904
2013-11-01,2013,11,131.082542857143,41.62846765264769,129.04685632600015,131.082542857143,-0.01068641665593617
2013-12-01,2013,12,130.82774,40.476057024622136,129.2536517645967,130.82774,-0.19438351712530721
2014-01-01,2014,1,130.564685218829,36.48533012415005,129.37828962175843,130.564685218829,-0.20106957528350788
2014-02-01,2014,2,130.820411764706,39.856737380626896,129.7214415280765,130.820411764706,0.1958619556646557
2014-03-01,2014,3,130.613994736842,38.01365188829362,130.03802573860284,130.613994736842,-0.1577865602772066
2014-04-01,2014,4,130.6222,36.16483026540227,130.42071240526948,130.6222,0.006282070443175414
2014-05-01,2014,5,130.454973684211,35.659425448042256,130.76639672022358,130.454973684211,-0.12802289028126523
2014-06-01,2014,6,130.28733,35.40928083404431,130.9731325535569,130.28733,-0.12850693191416296
2014-07-01,2014,7,130.240272727273,35.451709525408326,130.90899694749632,130.240272727273,-0.03611807282181134
2014-08-01,2014,8,130.1885,35.247289620983246,130.77235028082967,130.1885,-0.039751703669588245
2014-09-01,2014,9,130.260523809524,35.45454175871612,130.58831059829,130.260523809524,0.055322712469974
2014-10-01,2014,10,130.5995,35.63300352024035,130.546889566544,130.5995,0.2602294083905887
2014-11-01,2014,11,130.937557894737,35.6799099471653,130.5348074863435,130.937557894737,0.2588508338370321
2014-12-01,2014,12,131.021581818182,35.48941295508232,130.55096097119198,131.021581818182,0.06417098714528446
2015-01-01,2015,1,135.856912797089,40.75380694464843,130.991979936047,135.856912797089,3.6904843551781807
2015-02-01,2015,2,132.729282352941,37.03001033635047,131.15105248506657,132.729282352941,-2.3021503873117743
2015-03-01,2015,3,132.898952380952,37.1074377615554,131.34146562207576,132.898952380952,0.12783164724710083
2015-04-01,2015,4,132.899257894737,37.036626614493805,131.53122044663718,132.899257894737,0.00022988426884307245
2015-05-01,2015,5,133.496026315789,37.32350710584307,131.78464149926867,133.496026315789,0.44903818915580374
2015-06-01,2015,6,133.895223809524,37.709359952117815,132.08529931672902,133.895223809524,0.29903324072784176
2015-07-01,2015,7,133.686004545455,37.62171021415954,132.37244363491084,133.686004545455,-0.15625595754380495
2015-08-01,2015,8,133.882933333333,38.06927664270583,132.68031307935524,133.882933333333,0.14730695898015345
2015-09-01,2015,9,138.876928571429,45.48782248105698,133.398346809514,138.876928571429,3.7301208703444555
2015-10-01,2015,10,140.8945,49.07562100514114,134.2562634761807,140.8945,1.452776533384581
2015-11-01,2015,11,142.024763157895,48.287074605562516,135.18019724811052,142.024763157895,0.8022053081525593
2015-12-01,2015,12,143.448328571429,48.78309523414448,136.21575947754775,143.448328571429,1.0023360587838814
2016-01-01,2016,1,145.581667492026,43.86328173361276,137.02615570212583,145.581667492026,1.4871828356889827
2016-02-01,2016,2,143.928363157895,46.0521661264055,137.959412435872,143.928363157895,-1.1356542088113986
2016-03-01,2016,3,143.959375,47.72291161932556,138.88111432079268,143.959375,0.021546720482712445
2016-04-01,2016,4,143.900133333333,46.797549975983976,139.79785394067565,143.900133333333,-0.041151655921678465
2016-05-01,2016,5,145.65022,47.340808435994596,140.8107034143599,145.65022,1.2161814072910282
2016-06-01,2016,6,145.283572727273,44.18270890821698,141.759732490839,145.283572727273,-0.2517313552475198
2016-07-01,2016,7,145.406994736842,41.38307684835334,142.73648167345456,145.406994736842,0.08495248791871024
2016-08-01,2016,8,145.600954545455,40.807855155946605,143.71298344113143,145.600954545455,0.13339097542319767
2016-09-01,2016,9,145.78488,41.204119519891094,144.288646060179,145.78488,0.12632159941476928
2016-10-01,2016,10,146.8723,41.46634743887505,144.786796060179,146.8723,0.7459072573232639
2016-11-01,2016,11,147.77096666666696,41.18470039331863,145.26564635257668,147.77096666666696,0.6118694040108119
2016-12-01,2016,12,148.881994736842,42.055693078362296,145.71845186636108,148.881994736842,0.7518581594456286
2017-01-01,2017,1,152.446413948767,51.69091481932693,146.2905140710895,152.446413948767,2.3941237610534127
2017-02-01,2017,2,150.817305555556,51.73886118116759,146.8645926042279,150.817305555556,-1.0686433029237996
2017-03-01,2017,3,151.427495652174,52.27564051471285,147.48693599190906,151.427495652174,0.40458891263857044
2017-04-01,2017,4,151.759517647059,52.17919743775283,148.1418846847196,151.759517647059,0.21926136561596365
2017-05-01,2017,5,152.334425,52.54765611371577,148.69890176805293,152.334425,0.37882787310778987
2017-06-01,2017,6,152.83072,52.83989039342363,149.32783070744685,152.83072,0.3257930700824918
2017-07-01,2017,7,153.666004761905,53.205621868191066,150.01608154286876,153.666004761905,0.5465424503038108
2017-08-01,2017,8,153.192954545455,52.00972603894047,150.6487482095354,153.192954545455,-0.307843115452211
2017-09-01,2017,9,152.897384210526,50.79961082434854,151.24145689374592,152.897384210526,-0.19293990105875292
2017-10-01,2017,10,153.526155,51.22004924895342,151.79594481041258,153.526155,0.4112371135193582
2017-11-01,2017,11,153.65987142857097,50.795214734264164,152.28668687390459,153.65987142857097,0.08709683934373658
2017-12-01,2017,12,153.150552631579,50.109631712350186,152.64240003179933,153.150552631579,-0.3314585599069275
2018-01-01,2018,1,162.464858736778,56.344825239556414,153.47727043080025,162.464858736778,6.081797254500043
2018-02-01,2018,2,154.857866666667,51.532115560405025,153.81398385672617,154.857866666667,-4.6822384417516965
2018-03-01,2018,3,155.728835,51.66574015441137,154.17242880237833,155.728835,0.562430796756197
2018-04-01,2018,4,156.1354,52.08520373092145,154.5370856651234,156.1354,0.26107239548796013
2018-05-01,2018,5,157.89936666666696,54.29337617214767,155.00083080401234,157.89936666666696,1.1297672831830363
2018-06-01,2018,6,159.07105789473704,53.67432301895732,155.52085896190707,159.07105789473704,0.7420493525750249
2018-07-01,2018,7,159.33745714285703,53.233993930607056,155.9934799936531,159.33745714285703,0.16747185292265154
2018-08-01,2018,8,160.353863636364,54.51085041490391,156.5902224178955,160.353863636364,0.6378955154252797
2018-09-01,2018,9,164.415257894737,60.41646053315084,157.55004522491308,164.415257894737,2.5327698168739365
2018-10-01,2018,10,171.224877272727,62.166115873895336,159.02493874764033,171.224877272727,4.14171985324483
2018-11-01,2018,11,176.849642105263,64.1448321006711,160.95741963736467,176.849642105263,3.2850161274035283
2018-12-01,2018,12,180.09797,66.95355005093953,163.20303775139976,180.09797,1.836773801783309
2019-01-01,2019,1,178.744925045848,61.57991378470091,164.55970994382224,178.744925045848,-0.7512827346982331
